,Alias,AppAccountFlag,AttrStatus,ChatRoomId,City,ContactFlag,DisplayName,EncryChatRoomId,HeadImgUrl,HideInputBarFlag,IsOwner,KeyWord,MemberCount,MemberList,NickName,OwnerUin,PYInitial,PYQuanPin,Province,RemarkName,RemarkPYInitial,RemarkPYQuanPin,Sex,Signature,SnsFlag,StarFriend,Statues,Uin,UniFriend,UserName,VerifyFlag
55,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=627602137&username=@a81924b5aee87b3785239ae263925d82&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],二更食堂,0,EGST,ergengshitang,北京,,,,0,每晚一个睡前暖心故事，陪你说一世晚安。,0,0,0,0,0,@a81924b5aee87b3785239ae263925d82,24
56,,0,0,0,朝阳,2051,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=642738303&username=@744fc31248e9952218f0756be699779b&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],硬派健身,0,YPJS,yingpajianshen,北京,,,,0,最专业 · 蠢萌 · 靠谱的运动健身科普   我已委托“维权骑士”（rightknights.com）为我的文章进行维权行动,0,0,0,0,0,@744fc31248e9952218f0756be699779b,24
57,,0,0,0,徐汇,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=687619447&username=@e98bf313ea70f9d84c2e839d82e8d4d2&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],truebuty,0,TRUEBUTY,truebuty,上海,,,,0,技术派护肤，成分党入门与进修必备。 化妆品配方师谈护肤与买买买的逻辑；应季护肤品评测与选购指南； 真魅博客官方公众号。我们让你在这个看脸的世界里真正掌握护肤的真谛！,0,0,0,0,0,@e98bf313ea70f9d84c2e839d82e8d4d2,8
58,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=687620340&username=@d996d300a32158d1a2c8e9b3d11344cd&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],199IT互联网数据中心,0,199ITHLWSJZX,199IThulianwangshujuzhongxin,北京,,,,0,199IT-互联网数据中心：发掘、分享数据价值，为您提供一个丰富的大数据内容平台！网站（199it.com）、微博（weibo.com/199it）、大数据导航（hao.199it.com），感谢您的关注。,0,0,0,0,0,@d996d300a32158d1a2c8e9b3d11344cd,24
59,,0,0,0,广州,515,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=685340065&username=@cc7855b801f1a5f7e563bc8ffc930737&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],微信运动,0,WXYD,weixinyundong,广东,,,,0,也许你早已习惯一个人运动的孤独，却也偶尔渴望得到赞赏。加入微信运动，和朋友一起点赞互动、抢占封面，分享运动的快乐。,0,0,0,0,0,@cc7855b801f1a5f7e563bc8ffc930737,24
60,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=634673898&username=@814bf3d3c21df048674eca838f768977&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],爱玩客iVankr,0,AWKIVANKR,aiwankeiVankr,北京,,,,0,还原科技本质，探究产品真相！最新测评、拆解、上手体验视频，都将在公众号同步更新。每晚8：30，准时推送当日最新鲜的科技资讯，以及语音互动问答栏目--考拉之声，每天伴你入眠。,0,0,0,0,0,@814bf3d3c21df048674eca838f768977,24
61,,0,0,0,广州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690453227&username=@e1c8ac35aa88cbc17976464cc03a93e3&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],屈臣氏服务助手,0,QCSFWZS,quchenshifuwuzhushou,广东,,,,0,屈臣氏服务助手，提供便捷的会员服务。有奖活动、护肤推荐等丰富内容让你玩出美丽！还可即时查询最新的小屈优惠信息！,0,0,0,0,0,@e1c8ac35aa88cbc17976464cc03a93e3,24
62,,0,0,0,徐汇,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690466064&username=@d725518b16650e2d413d01343aac1f82&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],护肤奇扒说,0,HFQBS,hufuqibashuo,上海,,,,0,这是个有趣有料的护肤频道，愿你我，永远那么美！,0,0,0,0,0,@d725518b16650e2d413d01343aac1f82,24
63,,0,0,0,郑州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=642734875&username=@e32dac0d91be04d562cf17450b89151a&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],铁牛,0,TN,tieniu,河南,,,,0,一个专注于男人性能力提升锻炼的自媒体品牌！立刻关注铁牛，学习如何炼成男优一样的人（丁丁够大+够持久+一身的床技），和数十万兄弟们一起操练起来吧！,0,0,0,0,0,@e32dac0d91be04d562cf17450b89151a,24
64,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690469534&username=@c27788b03c255e92dfc56b1963b9120e&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],UMU学习平台,0,UMUXXPT,UMUxuexipingtai,北京,,,,0,UMU互动平台,0,0,0,0,0,@c27788b03c255e92dfc56b1963b9120e,24
65,,0,98459,0,广州,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690475766&username=@a82fccece0dd2fb1c85b7c0dab6cc0d8&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,mph,0,[],公众平台安全助手,0,GZPTAQZS,gongzhongpingtaianquanzhushou,广东,,,,0,提供微信公众号登录和群发等安全操作，在手机上查收消息、评论、赞赏，新建群发和查看群发历史。,0,0,0,0,0,@a82fccece0dd2fb1c85b7c0dab6cc0d8,24
66,,0,0,0,大兴,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690475789&username=@e309c7751e0bfc1c8204b7ed09104c34&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],北航周末3班,0,BHZM3B,beihangzhoumo3ban,北京,,,,0,北航周末3班服务号,0,0,0,0,0,@e309c7751e0bfc1c8204b7ed09104c34,8
67,,0,0,0,广州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690476948&username=@6d390e8757da0930a5badedaeaeb3f5b&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],群友通讯录,0,QYTXL,qunyoutongxunlu,广东,,,,0,最好用的社群互动工具包！ 社群共享通讯录，社群问答，社群活动，众筹，拼团，一键发起。,0,0,0,0,0,@6d390e8757da0930a5badedaeaeb3f5b,24
68,,0,0,0,株洲,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690479565&username=@e56cfc64195345aeea0cae9bde441aec&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],轨道世界,0,GDSJ,guidaoshijie,湖南,,,,0,聚焦铁路与城市轨道交通，全方位解读行业，第一手资讯、政策、商机、技术，最专业的价值传递，为行业精英提供决策参考。 关注高速铁路/普铁/城轨-地铁轻轨独轨/市域/城际/高速磁浮/城市磁浮/有轨电车~，打造轨道行业新媒体最佳展示平台。,0,0,0,0,0,@e56cfc64195345aeea0cae9bde441aec,8
69,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690479570&username=@22f705ecdb3c4dc417434081423938c9&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],轨道城市,0,GDCS,guidaochengshi,北京,,,,0,打造城市轨道交通行业合作、共赢、创新、分享的平台，致力于中国城市轨道交通可持续发展！,0,0,0,0,0,@22f705ecdb3c4dc417434081423938c9,8
70,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690483463&username=@36b0cce48de403e5d83b9b5e7028a863&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],北航研招办,0,BHYZB,beihangyanzhaoban,北京,,,,0,发布最新的北京航空航天大学研究生招生信息，帮助您了解北航，方便您报考北航。,0,0,0,0,0,@36b0cce48de403e5d83b9b5e7028a863,24
71,,0,0,0,海淀,2051,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=690477262&username=@c52d738d139d69ef4b25d1679091f121&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],北航17周末三,0,BH17ZMS,beihang17zhoumosan,北京,,,,0,用于班级公告发布，聚会宣传，以及学习交流,0,0,0,0,0,@c52d738d139d69ef4b25d1679091f121,8
72,,0,0,0,武汉,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692610458&username=@9262de3b08f07cb90825c890eda8808c&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],秋叶PPT,0,QYPPT,qiuyePPT,湖北,,,,0,你爱学习，爱动手，爱分享？关注我们就对了！PPT、Excel、Word、职场成长，每天早上三分钟，碎片时间学起来！,0,0,0,0,0,@9262de3b08f07cb90825c890eda8808c,24
73,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692611902&username=@0240cce8d53ff255951f6653b8285fe0&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],滴答清单,0,DDQD,didaqingdan,浙江,,,,0,滴答清单(TickTick)能帮您随时随地记录并同步工作、生活中的所有任务，灵巧、清晰的管理您分派的每一个任务，曾获得小米应用市场和lifehacker.com的强力推荐，能让您在管理和规划未来的时间中事半功倍！,0,0,0,0,0,@0240cce8d53ff255951f6653b8285fe0,24
74,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692621892&username=@4c609e07afa5c73b05f6defcf68f1654&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],199IT大数据导航,0,199ITDSJDH,199ITdashujudaohang,北京,,,,0,大数据导航，以大数据产业为主，大数据工具为辅，给用户提供一个更加快速找到大数据相关的工具平台。,0,0,0,0,0,@4c609e07afa5c73b05f6defcf68f1654,24
75,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692625927&username=@a0bee00e1ca12123e106bd7baf2e0247&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],跑团小秘,0,PTXB,paotuanxiaobi,北京,,,,0,跑团小秘，跑步打卡神器！,0,0,0,0,0,@a0bee00e1ca12123e106bd7baf2e0247,24
76,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692635054&username=@87601e185d8a7fc204d0b996890dfcb0&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],草原王,0,CYW,caoyuanwang,北京,,,,0,体育赛事等,0,0,0,0,0,@87601e185d8a7fc204d0b996890dfcb0,24
77,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692645431&username=@f540154d8a2e312f77cdb2d8dae2067b&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],北航MBA校友运动之家,0,BHMBAJYYDZJ,beihangMBAjiaoyouyundongzhijia,北京,,,,0,知行合一的运动平台,0,0,0,0,0,@f540154d8a2e312f77cdb2d8dae2067b,8
78,,0,0,0,东城,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692649960&username=@4d4b5c51efe8f600eb72091628dfeeb3&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],功夫财经,0,GFCJ,gongfucaijing,北京,,,,0,国民财商提升者，中国财经新媒体第一平台。集合了李大霄、马光远、王福重、时寒冰、琢磨先生、胡润、肖锋等财经掌门，以及新至麾下的如松、老端等各路武林名士。,0,0,0,0,0,@4d4b5c51efe8f600eb72091628dfeeb3,24
79,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692656882&username=@bdb621e787d61755d7394b063ca563aa&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],企业消息提醒,0,QYXXDX,qiyexiaoxidixing,,,,,0,帮助你在微信插件中接收企业的聊天消息和应用消息,0,0,0,0,0,@bdb621e787d61755d7394b063ca563aa,8
80,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692682549&username=@74d23b24b90ae125eea64da1e3f9fd85&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],数据分析,0,SJFX,shujufenxi,浙江,,,,0,专注大数据、人工智能、移动/互联网、IT科技、电商/金融、数据分析/挖掘等领域的综合信息服务与分享平台。合作/约稿请联系QQ: 365242293,0,0,0,0,0,@74d23b24b90ae125eea64da1e3f9fd85,8
81,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692682557&username=@fed0a5759ac18616fb83716cbf869e57&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],CDA数据分析师,0,CDASJFXS,CDAshujufenxishi,北京,,,,0,CDA数据分析师品牌官方微信，开放、创新、分享。,0,0,0,0,0,@fed0a5759ac18616fb83716cbf869e57,24
82,,0,0,0,黄浦,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692682562&username=@e4b1b2f0f18c088db9b3471b04dc92f5&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],数据挖掘与大数据分析,0,SJWJYDSJFX,shujuwajueyudashujufenxi,上海,,,,0,以传播大数据、解读行业趋势、数据化运营为核心的新媒体平台，已有150多万行业人士关注，荣获2013年新浪微博百强自媒体、2016年中国十大大数据领域影响力平台，关注我就是关注数据,0,0,0,0,0,@e4b1b2f0f18c088db9b3471b04dc92f5,8
83,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692682567&username=@cdf0952c24062a4a94b46b432c24c01c&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],CPDA数据分析天地,0,CPDASJFXTD,CPDAshujufenxitiande,北京,,,,0,中国商业联合会数据分析专业委员会，作为行业协会，积极推动数据分析技术的普及和应用，培养专业人才，数据分析师，促进中国数据分析行业健康发展。官网：http://www.chinacpda.org,0,0,0,0,0,@cdf0952c24062a4a94b46b432c24c01c,24
84,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692683117&username=@dce850f870383cdca355008ded9d2f0d&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],一块听听,0,YKTT,yikuaitingting,北京,,,,0,知识改变命运,0,0,0,0,0,@dce850f870383cdca355008ded9d2f0d,24
85,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=687591029&username=@abfed1e022cd13fdcd53e134dc38cc8d&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],HelpDesk,0,HELPDESK,HelpDesk,,,,,0,HelpDesk,0,0,0,0,0,@abfed1e022cd13fdcd53e134dc38cc8d,8
86,,0,0,0,徐汇,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692687534&username=@2b85488c9dda71045a07eee8aab8aff7&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],Crossin的编程教室,0,CROSSINDBCJS,Crossindebianchengjiaoshi,上海,,,,0,编程世界的新手村。 这里有可能是最简单的 Python 入门教程。 每天5分钟，轻松学编程。,0,0,0,0,0,@2b85488c9dda71045a07eee8aab8aff7,8
87,,0,0,0,成都,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692689650&username=@6aa0d6cd1f78c5c435cded77d603e32a&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],高速铁路技术,0,GSTLJS,gaosutielujishu,四川,,,,0,推送优秀学术论文，传递期刊动态，加强编者、作者、读者交流。,0,0,0,0,0,@6aa0d6cd1f78c5c435cded77d603e32a,8
88,,0,0,0,徐州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692689656&username=@a3a87e6cfa8cd325e0cbb9c774cc5943&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],高速铁路信号技术交流,0,GSTLXHJSJL,gaosutieluxinhaojishujiaoliu,江苏,,,,0,基础知识补强，总结归纳梳理，经典案例回顾，前沿发展瞻望。全国高速铁路信号现场维护学习交流园地！,0,0,0,0,0,@a3a87e6cfa8cd325e0cbb9c774cc5943,8
89,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692696901&username=@6c944e7eb499948f791aa8486f070587&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],一带一路百人论坛,0,YDYLBRLT,yidaiyilubairenluntan,北京,,,,0,定期发布“一带一路”相关信息，融汇主流思想，传递各界声音，推动“一带一路”早期成果与标志性项目落地。,0,0,0,0,0,@6c944e7eb499948f791aa8486f070587,8
90,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692697303&username=@1c926552bb67cbc50ec2f7b405cd2c48&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],百世来取,0,BSLQ,baishilaiqu,浙江,,,,0,商场店铺人员在线下单,0,0,0,0,0,@1c926552bb67cbc50ec2f7b405cd2c48,24
91,,0,0,0,徐州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692698257&username=@b6d967457de8c7538532fc620f6bdff5&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],脚本之家,0,JBZJ,jiaobenzhijia,江苏,,,,0,脚本之家(jb51.net)是国内专业的网站建设资源、脚本编程学习类网站，以后将为大家分享更多有用的信息，希望大家多多支持宣传。,0,0,0,0,0,@b6d967457de8c7538532fc620f6bdff5,24
92,,0,0,0,海淀,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692698748&username=@95f6c8f01741fff7409ec5f22aff231f&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],THU数据派,0,THUSJP,THUshujupa,北京,,,,0,"THU数据派""基于清华，放眼世界""，以扎实的理工功底闯荡“数据江湖”。发布全球大数据资讯，定期组织线下活动，分享前沿产业动态。了解清华大数据，敬请关注姐妹号“数据派THU”。",0,0,0,0,0,@95f6c8f01741fff7409ec5f22aff231f,8
93,,0,0,0,浦东新区,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692698774&username=@615625c12a7f4e53b996ab18a3eaa042&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],挖地兔,0,WDT,wadetu,上海,,,,0,金融数据采集与挖掘，开启量化金融的第一扇大门。,0,0,0,0,0,@615625c12a7f4e53b996ab18a3eaa042,8
94,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692700918&username=@b02a4cb2fc95f68bc39f66f41965b42e&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],罗兰贝格管理咨询,0,LLBGGLZX,luolanbeigeguanlizixun,北京,,,,0,关注罗兰贝格，及时获取管理咨询最新资讯。,0,0,0,0,0,@b02a4cb2fc95f68bc39f66f41965b42e,24
95,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692703233&username=@036aa161472c4b2f5b46d3c1f27e9fad&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],数据派THU,0,SJPTHU,shujupaTHU,北京,,,,0,发布清华大学数据科学相关科研动态、教学成果及线下活动,0,0,0,0,0,@036aa161472c4b2f5b46d3c1f27e9fad,24
96,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692704100&username=@454c4790e0e4831879a0e21da46ffadf&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],世界机器人大会,0,SJJQRDH,shijiejiqirendahui,北京,,,,0,世界机器人大会官方微信,0,0,0,0,0,@454c4790e0e4831879a0e21da46ffadf,24
97,,0,0,0,浦东新区,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692704852&username=@dff2491c10911f86088272dbad89dcc2&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],费斯托中国,0,FSTZG,feisituozhongguo,上海,,,,0,世界领先的自动化技术供应商，Festo致力于以智能化和便捷的解决方案促进工业自动化的发展。Festo与您携手共同提高生产率！,0,0,0,0,0,@dff2491c10911f86088272dbad89dcc2,24
98,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692721849&username=@184713ab11af1700d7b68511b013d274&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],2017级北航MBA活动平台,0,2017JBHMBAHDPT,2017jibeihangMBAhuodongpingtai,北京,,,,0,定期发布17级MBA及学校讯息 ，组织活动介绍，促进大家交流,0,0,0,0,0,@184713ab11af1700d7b68511b013d274,8
99,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729278&username=@68661c91f488daa34e2af10088f4af68&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],身份验证助手,0,SFYZZS,shenfenyanzhengzhushou,,,,,0,发布北航的消息等内容,0,0,0,0,0,@68661c91f488daa34e2af10088f4af68,8
100,,0,0,0,,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729276&username=@3abdc68eff1793ec36b8959f9fbad5c5&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],信息北航,0,XXBH,xinxibeihang,,,,,0,最全面的自助服务，最实时的新闻资讯，信息北航，指尖上的“微”立体北航!,0,0,0,0,0,@3abdc68eff1793ec36b8959f9fbad5c5,24
101,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729290&username=@6720b049fcbd3a9c5be9032d9e420ac3&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],校园互动,0,JYHD,jiaoyuanhudong,,,,,0,校园互动,0,0,0,0,0,@6720b049fcbd3a9c5be9032d9e420ac3,8
102,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729291&username=@f17379021002694e8fc9849ea2c05053&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],签到助手,0,QDZS,qiandaozhushou,,,,,0,签到助手,0,0,0,0,0,@f17379021002694e8fc9849ea2c05053,8
103,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729292&username=@00cdde24bce4d310aa845010778055bb&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],校园新闻,0,JYXW,jiaoyuanxinwen,,,,,0,校园新闻,0,0,0,0,0,@00cdde24bce4d310aa845010778055bb,8
104,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729293&username=@d34e326aef5272e072bbed58650fd751&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],两学一做,0,LXYZ,liangxueyizuo,,,,,0,两学一做,0,0,0,0,0,@d34e326aef5272e072bbed58650fd751,8
105,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729294&username=@c6b68ebc4818fc6616a4edcfd2d9c2c3&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],信息北航消息,0,XXBHXX,xinxibeihangxiaoxi,,,,,0,消息服务，帮你在微信中接收企业内部聊天消息。,0,0,0,0,0,@c6b68ebc4818fc6616a4edcfd2d9c2c3,8
106,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729298&username=@58469b71bb69715c6f6b1c8a62eb0fe2&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],毕业回忆,0,BYHY,biyehuiyi,,,,,0,北航毕业季,0,0,0,0,0,@58469b71bb69715c6f6b1c8a62eb0fe2,8
107,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729299&username=@ada41f5d77a4c098d9d2c96b0da86485&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],校车服务,0,JCFW,jiaochefuwu,,,,,0,校园班车,0,0,0,0,0,@ada41f5d77a4c098d9d2c96b0da86485,8
108,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729300&username=@93a8a6d36864b597850fad4d84ee7fa2&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],网络服务,0,WLFW,wanglaofuwu,,,,,0,网络服务,0,0,0,0,0,@93a8a6d36864b597850fad4d84ee7fa2,8
109,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729301&username=@d814d7a738b2ff3bce5bb00cb633370a&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],教务服务,0,JWFW,jiaowufuwu,,,,,0,教务服务,0,0,0,0,0,@d814d7a738b2ff3bce5bb00cb633370a,8
110,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729303&username=@08b9ef72292217c7102a82f79bf4b1f6&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],一卡通招领,0,YKTZL,yikatongzhaoling,,,,,0,失物招领,0,0,0,0,0,@08b9ef72292217c7102a82f79bf4b1f6,8
111,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729317&username=@a472f4fac53944f60e91b429b6257c82&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],我的消息,0,WDXX,wodexiaoxi,,,,,0,个人通知和消息专区,0,0,0,0,0,@a472f4fac53944f60e91b429b6257c82,8
112,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729318&username=@2b5f3cd19d83751808f77938473e19b1&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],IPTV直播,0,IPTVZB,IPTVzhibo,,,,,0,IPTV直播,0,0,0,0,0,@2b5f3cd19d83751808f77938473e19b1,8
113,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=692729319&username=@8316cf6aa5926dc5ee023d7c03d7909b&skey=@crypt_738f2167_7f62ffa36b5791db95f4bc338dc2d97a,0,0,gh_,0,[],学术活动,0,XSHD,xueshuhuodong,,,,,0,校园学术活动信息,0,0,0,0,0,@8316cf6aa5926dc5ee023d7c03d7909b,8
